Salary,EngagementSurvey,EmpSatisfaction,Absences,WorkHoursPerWeek,StressLevelScore,SkillsAssessmentScore,ProjectsAssigned,Actual_Keep,Predicted_Keep,EmpID,AI_Explanation
104919.49,3.3,2.02,6,39.0,2.4,88.3,20.0,1,1,26741,Profil stable.
83581.31,3.54,2.0,19,60.0,4.95,72.27,17.0,0,1,7187,Profil stable.
116897.83,3.76,3.0,12,60.0,9.23,57.42,19.0,1,1,34714,Profil stable.
63291.24,3.64,3.49,6,58.0,7.85,86.3,7.0,0,1,49656,Profil stable.
67237.0,4.65,4.0,15,45.0,5.53,0.0,0.0,0,0,172,Profil stable.
98239.0,2.68,2.89,6,53.0,9.89,56.66,10.0,0,0,31886,Profil stable.
107798.98000000001,2.43,4.37,9,31.0,6.14,71.65,13.0,1,1,11045,Profil stable.
102257.98999999999,1.71,3.22,6,58.0,7.03,67.96,17.0,0,1,47970,Profil stable.
51651.11,1.05,4.37,11,38.0,1.01,71.78,18.0,1,1,46905,Profil stable.
120952.90000000001,4.1,2.6,5,52.0,6.5,67.76,18.0,1,1,24083,Profil stable.
116037.19,4.27,4.67,14,38.0,3.27,90.43,15.0,1,1,26424,Profil stable.
85331.48,3.78,1.99,1,54.0,8.26,72.17,12.0,0,0,25119,Profil stable.
68119.67,1.19,2.89,6,33.0,3.67,60.13,0.0,0,0,2832,Profil stable.
87129.41,3.92,4.01,10,47.0,9.49,54.65,19.0,1,1,49101,Profil stable.
51502.49,1.07,2.42,14,51.0,9.76,52.74,11.0,0,0,13969,Profil stable.
99604.88,1.93,3.32,17,46.0,6.13,90.8,17.0,1,1,18640,Profil stable.
100146.70000000001,3.24,2.58,20,42.0,4.56,68.87,16.0,1,1,13239,Profil stable.
83519.69,4.75,3.28,10,34.0,8.91,67.51,4.0,1,1,11229,Profil stable.
104720.54,4.83,2.28,1,60.0,9.44,68.51,11.0,1,1,1364,Profil stable.
82917.26000000001,1.23,3.08,20,53.0,2.84,88.97,15.0,1,1,15691,Profil stable.
128923.48,1.6,1.73,13,30.0,7.72,95.22,9.0,0,0,24540,Profil stable.
50083.79,1.7,1.98,0,33.0,4.69,88.41,19.0,1,1,24951,Profil stable.
124480.84,4.0,4.68,7,56.0,8.35,56.23,20.0,0,1,9012,Profil stable.
110107.01,2.97,1.73,7,34.0,5.52,52.27,8.0,0,0,1359,Profil stable.
74015.42,3.03,1.42,17,52.0,9.14,70.77,3.0,1,0,27489,Profil stable.
113031.29000000001,3.73,2.34,10,52.0,3.75,77.74,12.0,1,1,8420,Profil stable.
62415.979999999996,1.85,1.79,12,56.0,9.27,56.34,17.0,0,0,38817,Profil stable.
78302.20999999999,2.18,2.61,19,41.0,1.38,54.16,19.0,0,0,22646,Profil stable.
131272.18,4.43,2.09,0,48.0,4.71,64.55,15.0,1,1,35540,Profil stable.
88526.25,3.29,4.59,0,60.0,3.32,71.62,3.0,1,1,32083,Profil stable.
70477.41,4.48,2.85,7,48.0,6.57,53.91,13.0,1,1,4673,Profil stable.
71531.65,4.56,1.41,6,37.0,6.61,75.56,6.0,1,0,45586,Profil stable.
99958.93000000001,3.73,1.8,15,33.0,3.49,76.98,14.0,1,1,41152,Profil stable.
113499.91,2.59,2.57,11,42.0,2.89,60.97,4.0,0,0,22799,Profil stable.
108189.95,1.96,2.6,19,47.0,9.63,55.35,15.0,0,0,18643,Profil stable.
115561.01000000001,3.72,3.73,10,42.0,6.37,72.34,5.0,0,1,43894,Profil stable.
100788.66,3.45,4.48,8,56.0,7.09,81.47,10.0,1,1,33420,Profil stable.
74750.05,4.44,2.02,5,38.0,9.52,74.47,2.0,1,0,48619,Profil stable.
62377.619999999995,1.59,1.75,6,55.0,1.09,80.35,20.0,1,0,4679,Profil stable.
36005.1,4.93,1.66,19,35.0,6.33,85.91,9.0,0,1,23784,Profil stable.
96143.95,4.24,1.09,17,55.0,5.64,57.42,13.0,1,1,33560,Profil stable.
54109.58,3.63,1.62,1,52.0,9.0,66.74,11.0,0,0,8559,Profil stable.
93729.09,1.37,1.64,1,33.0,6.5,91.3,16.0,1,0,17656,Profil stable.
59017.07,4.72,2.55,1,38.0,2.72,83.65,1.0,0,1,29492,Profil stable.
51592.240000000005,4.37,1.48,10,58.0,1.29,86.47,9.0,0,1,29727,Profil stable.
71150.35,3.4,4.92,7,52.0,6.83,73.41,12.0,1,1,44254,Profil stable.
84078.75,4.57,3.73,11,58.0,9.98,50.5,0.0,1,1,12119,Profil stable.
34193.86,1.56,1.6,14,30.0,1.4,54.11,20.0,1,0,21761,Profil stable.
57524.89,2.19,4.88,16,35.0,9.73,53.81,8.0,1,0,29926,Profil stable.
110133.70999999999,2.43,2.34,5,33.0,1.03,92.94,17.0,1,1,42223,Profil stable.
124970.99,4.55,1.33,18,31.0,5.91,94.44,9.0,1,0,16254,Profil stable.
57905.74,2.14,3.23,17,35.0,3.24,92.0,0.0,1,0,37401,Profil stable.
57625.92,4.36,4.49,7,35.0,6.08,69.92,16.0,1,1,30963,Profil stable.
77437.43000000001,3.62,1.07,4,35.0,3.25,92.04,1.0,0,1,44905,Profil stable.
60997.37,4.33,3.39,5,53.0,3.39,96.77,18.0,1,1,28428,Profil stable.
69267.86,4.37,2.05,0,55.0,9.66,54.75,8.0,1,0,20670,Profil stable.
66061.72,2.58,2.49,9,31.0,9.02,94.49,2.0,1,0,2930,Profil stable.
78471.68,2.36,1.55,18,34.0,9.43,79.62,5.0,0,0,37941,Profil stable.
33641.36,2.62,1.58,20,43.0,8.27,73.87,7.0,0,0,10367,Profil stable.
100658.3,2.66,4.57,17,31.0,3.41,59.63,19.0,1,1,10858,Profil stable.
65794.47,3.15,4.68,17,32.0,3.62,96.83,7.0,0,1,44857,Profil stable.
126533.81999999999,4.77,2.06,7,35.0,1.1,60.85,12.0,1,1,10633,Profil stable.
50519.08,1.16,3.7,18,59.0,9.36,54.85,13.0,0,0,47148,Profil stable.
109291.76000000001,4.85,3.29,5,46.0,7.73,94.33,0.0,1,1,25865,Profil stable.
119000.45999999999,4.04,3.75,2,48.0,4.03,59.05,8.0,1,1,44556,Profil stable.
128093.65000000001,4.87,3.51,15,46.0,4.45,81.75,12.0,1,1,17147,Profil stable.
72245.07,1.76,3.22,1,60.0,6.46,59.73,5.0,0,0,19332,Profil stable.
113987.72,4.56,1.76,18,41.0,2.09,63.11,19.0,0,1,39499,Profil stable.
97113.95,2.3,1.13,7,40.0,5.03,57.15,18.0,1,0,45456,Profil stable.
63134.71,3.99,4.31,9,32.0,8.32,55.01,7.0,1,1,15265,Profil stable.
101156.5,4.63,1.16,1,34.0,4.02,85.37,18.0,1,1,48748,Profil stable.
109987.56999999999,2.23,4.47,0,35.0,5.24,92.43,3.0,0,1,27182,Profil stable.
107342.95999999999,4.37,1.05,14,45.0,8.02,61.69,2.0,0,0,46617,Profil stable.
87046.20999999999,1.67,1.04,2,52.0,6.71,85.79,7.0,0,0,4739,Profil stable.
105098.48999999999,1.02,2.14,3,39.0,6.99,80.52,5.0,0,0,27197,Profil stable.
45461.68,4.29,1.21,4,48.0,3.56,81.2,18.0,1,1,21656,Profil stable.
128168.62,1.23,2.94,2,46.0,7.79,81.53,4.0,0,0,10388,Profil stable.
73661.16,1.11,3.25,4,51.0,4.13,68.98,16.0,0,0,16740,Profil stable.
80019.81999999999,2.01,1.52,11,34.0,9.09,94.71,6.0,1,0,5065,Profil stable.
45723.5,1.33,4.67,13,34.0,2.23,96.38,3.0,0,1,39920,Profil stable.
44458.14,3.59,3.1,2,44.0,2.07,80.61,18.0,1,1,19112,Profil stable.
114915.91,4.98,1.56,13,55.0,1.07,71.98,13.0,0,1,9462,Profil stable.
38228.32,3.94,1.64,7,47.0,1.76,86.12,16.0,1,1,41404,Profil stable.
94077.40000000001,4.81,4.23,4,50.0,8.0,72.08,4.0,0,1,29052,Profil stable.
49077.31,4.05,3.04,13,51.0,9.54,58.59,3.0,0,0,1119,Profil stable.
45346.56,1.87,3.01,19,50.0,7.48,58.24,20.0,1,0,29617,Profil stable.
50505.22,2.59,3.28,8,44.0,3.99,52.28,10.0,0,0,35953,Profil stable.
131545.38,2.93,4.62,6,56.0,5.35,51.57,1.0,1,1,38209,Profil stable.
86473.79999999999,3.47,1.87,17,50.0,5.62,58.29,0.0,1,0,46984,Profil stable.
41430.21,4.12,3.44,7,33.0,7.73,93.22,8.0,1,1,7907,Profil stable.
98259.93,3.82,2.83,12,49.0,5.33,85.38,7.0,1,1,13490,Profil stable.
71850.94,2.93,3.61,7,46.0,7.29,60.78,7.0,0,1,49636,Profil stable.
76185.74,3.57,1.68,19,40.0,8.6,70.59,20.0,0,0,11736,Profil stable.
70663.0,4.3,4.34,19,55.0,5.19,58.03,0.0,1,1,12055,Profil stable.
123294.98000000001,3.17,2.53,3,51.0,8.39,91.84,17.0,1,1,31942,Profil stable.
127120.79,2.47,2.79,17,34.0,9.29,65.58,8.0,0,0,24778,Profil stable.
76884.04000000001,1.2,4.1,13,51.0,8.44,98.13,8.0,1,0,48749,Profil stable.
45359.159999999996,2.21,4.49,12,33.0,4.21,84.39,14.0,1,1,9245,Profil stable.
103389.78,4.5,4.0,6,51.0,1.17,51.41,2.0,1,1,18164,Profil stable.
57832.7,1.23,3.35,2,43.0,1.48,50.43,10.0,0,1,20572,Profil stable.
101674.4,1.94,1.41,5,52.0,8.7,61.27,12.0,0,0,39044,Profil stable.
82830.56,1.85,2.89,3,40.0,3.83,70.69,14.0,1,1,40551,Profil stable.
133638.66,1.55,3.89,2,39.0,7.2,61.61,17.0,1,1,24131,Profil stable.
61001.36,3.63,2.15,11,54.0,2.09,98.78,17.0,0,1,6509,Profil stable.
79811.2,1.96,4.85,8,34.0,9.34,67.5,15.0,1,1,6401,Profil stable.
84530.03,1.18,1.06,18,43.0,6.12,94.89,13.0,0,0,23574,Profil stable.
107162.82,3.68,4.89,16,52.0,9.52,75.99,11.0,1,1,5819,Profil stable.
68027.52,2.61,4.34,8,45.0,8.46,87.03,14.0,1,1,19156,Profil stable.
105236.61,2.85,4.7,15,46.0,3.79,62.53,6.0,1,1,17532,Profil stable.
86503.67,3.34,4.9,16,37.0,5.31,73.49,8.0,1,1,49240,Profil stable.
76410.34,2.16,1.06,6,57.0,3.49,97.16,1.0,1,0,29795,Profil stable.
112526.52,1.78,3.73,9,49.0,4.89,54.88,0.0,1,0,5287,Profil stable.
87791.62,3.94,4.63,12,38.0,5.07,65.91,4.0,1,1,36097,Profil stable.
103390.11,3.86,1.35,11,50.0,4.58,52.82,20.0,1,1,7377,Profil stable.
87849.26000000001,3.07,1.91,6,30.0,4.75,82.8,7.0,1,1,19882,Profil stable.
130623.77,2.81,4.82,8,32.0,2.03,93.09,10.0,1,1,4206,Profil stable.
104418.82,1.66,2.53,20,31.0,6.37,83.39,12.0,0,0,36793,Profil stable.
102391.7,1.4,3.59,10,57.0,9.19,60.82,12.0,1,0,24978,Profil stable.
91640.42,4.37,2.0,15,54.0,5.4,73.85,17.0,1,1,2927,Profil stable.
70552.44,3.42,1.85,1,60.0,5.09,53.72,17.0,1,1,44391,Profil stable.
131825.0,3.58,2.85,18,45.0,9.51,94.92,15.0,1,1,21795,Profil stable.
48068.46,2.86,2.3,5,56.0,7.7,93.25,20.0,1,1,11977,Profil stable.
125808.18,3.16,1.03,4,41.0,6.07,92.65,12.0,0,1,29120,Profil stable.
117736.41,3.05,2.87,16,58.0,6.64,67.61,20.0,0,1,31419,Profil stable.
58056.86,4.3,1.68,6,42.0,5.27,63.06,10.0,0,1,22355,Profil stable.
125875.20999999999,4.61,3.61,7,32.0,8.82,73.5,11.0,1,1,9632,Profil stable.
44424.79,4.15,3.48,18,55.0,9.35,85.91,2.0,0,1,21089,Profil stable.
39256.130000000005,1.33,2.09,3,50.0,5.61,75.54,7.0,0,0,10313,Profil stable.
42070.67,4.83,3.94,15,33.0,8.85,98.65,2.0,1,1,15526,Profil stable.
60234.53,3.25,2.97,14,53.0,5.66,51.18,15.0,1,1,44996,Profil stable.
48280.03999999999,2.06,2.85,4,33.0,8.27,94.02,16.0,0,1,6565,Profil stable.
74771.41,2.81,1.94,9,44.0,6.58,62.94,16.0,0,0,42757,Profil stable.
113264.09,4.18,4.19,9,53.0,6.33,84.97,3.0,1,1,35596,Profil stable.
66573.76,1.26,2.41,2,51.0,6.48,69.93,17.0,0,0,15458,Profil stable.
45508.88,4.25,2.22,10,60.0,7.44,57.1,5.0,1,0,18392,Profil stable.
104703.23000000001,3.68,4.67,9,48.0,4.79,58.61,1.0,0,1,27739,Profil stable.
83309.49,1.99,1.9,9,36.0,2.68,74.04,4.0,1,0,18094,Profil stable.
76203.31,4.89,4.19,6,42.0,7.14,53.75,13.0,1,1,6563,Profil stable.
87598.08,4.75,4.07,19,52.0,4.44,54.23,19.0,0,1,13924,Profil stable.
124491.91,4.27,3.2,18,47.0,4.42,77.69,9.0,0,1,25280,Profil stable.
62879.51,3.86,2.53,7,53.0,8.3,86.46,9.0,1,1,15905,Profil stable.
84330.95999999999,3.17,3.28,17,52.0,2.25,75.99,20.0,1,1,24449,Profil stable.
109986.54,2.05,4.95,4,32.0,8.01,93.83,7.0,1,1,29035,Profil stable.
49943.14,3.15,4.73,14,47.0,2.86,97.19,0.0,0,1,18456,Profil stable.
53956.85,3.8,2.51,2,32.0,9.59,54.69,2.0,1,0,41571,Profil stable.
62762.21,4.15,4.61,11,31.0,1.43,69.61,18.0,1,1,48302,Profil stable.
77013.6,3.15,2.96,5,41.0,3.75,85.45,15.0,0,1,26273,Profil stable.
125022.58,1.34,2.11,0,36.0,4.69,82.13,4.0,0,0,5675,Profil stable.
69370.24,4.67,3.13,2,44.0,7.7,83.4,16.0,1,1,38291,Profil stable.
103710.37999999999,4.19,4.07,17,55.0,1.65,73.07,18.0,1,1,43937,Profil stable.
71571.82,4.63,1.34,2,37.0,9.37,68.42,14.0,0,1,26654,Profil stable.
97175.28,4.8,2.54,7,60.0,3.15,99.51,5.0,1,1,22438,Profil stable.
47822.28,2.35,2.88,13,44.0,9.45,93.85,6.0,1,0,8589,Profil stable.
114568.31,3.67,1.47,5,50.0,2.77,64.77,0.0,1,0,18034,Profil stable.
60686.15,4.43,2.12,19,47.0,4.04,88.73,4.0,0,1,16362,Profil stable.
88820.56999999999,4.97,1.87,19,43.0,2.12,67.85,18.0,1,1,30750,Profil stable.
80000.25,4.04,1.55,4,41.0,1.42,86.72,10.0,1,1,34673,Profil stable.
95470.37000000001,4.43,2.31,10,30.0,4.27,92.07,12.0,1,1,31572,Profil stable.
46109.19,1.15,4.93,3,34.0,1.53,61.79,10.0,1,1,33068,Profil stable.
107848.54000000001,4.82,2.62,19,50.0,8.45,53.93,20.0,1,1,42721,Profil stable.
59765.87,4.98,2.44,7,56.0,8.49,97.25,20.0,0,1,42974,Profil stable.
60723.22,3.29,1.41,8,48.0,3.49,72.69,16.0,0,1,31116,Profil stable.
101204.39,2.72,1.03,4,41.0,3.71,55.18,5.0,1,0,46598,Profil stable.
100295.14,2.46,1.94,0,50.0,2.64,56.3,12.0,0,0,15180,Profil stable.
69662.23000000001,3.37,4.76,15,42.0,7.28,50.39,6.0,1,1,18279,Profil stable.
80472.3,3.33,1.48,7,47.0,7.48,59.03,5.0,0,0,36316,Profil stable.
107959.94,3.76,4.79,7,46.0,5.71,95.7,1.0,1,1,512,Profil stable.
69744.44,1.5,3.19,5,48.0,8.0,74.06,13.0,0,0,10309,Profil stable.
62156.74,1.76,2.37,16,42.0,2.64,90.54,16.0,0,0,20998,Profil stable.
113615.04,4.4,4.22,6,60.0,8.67,63.34,4.0,1,1,3174,Profil stable.
91742.59999999999,3.24,3.24,17,34.0,8.51,73.23,17.0,0,1,34906,Profil stable.
122108.44,2.56,3.72,11,46.0,6.15,74.46,10.0,0,1,40547,Profil stable.
109719.12999999999,3.07,1.74,6,46.0,6.43,59.62,11.0,0,0,27586,Profil stable.
87605.06,4.7,1.8,12,35.0,1.32,96.71,4.0,1,1,12198,Profil stable.
112016.1,3.26,3.05,11,57.0,3.63,92.13,18.0,1,1,19422,Profil stable.
81608.01,3.9,3.89,13,41.0,8.46,61.86,5.0,1,0,49474,Profil stable.
79200.43999999999,2.14,3.47,17,48.0,5.3,78.52,6.0,1,0,30392,Profil stable.
87884.59999999999,2.29,2.45,13,44.0,1.09,57.28,1.0,0,0,12288,Profil stable.
41350.06,4.54,2.86,19,57.0,7.23,90.92,20.0,1,1,33968,Profil stable.
58922.170000000006,4.64,1.88,14,43.0,9.92,57.5,15.0,0,0,36106,Profil stable.
109347.37000000001,1.09,2.72,4,55.0,1.37,56.36,15.0,0,0,3829,Profil stable.
85809.68000000001,1.09,4.22,15,42.0,7.02,88.67,18.0,1,1,35043,Profil stable.
85835.94,1.82,4.69,18,55.0,9.52,52.75,6.0,0,0,29355,Profil stable.
90318.08,3.54,4.69,2,51.0,7.81,53.96,19.0,1,1,28632,Profil stable.
101257.98999999999,3.87,3.53,4,33.0,2.56,58.15,12.0,1,1,38368,Profil stable.
64066.0,4.2,5.0,9,45.0,5.53,0.0,0.0,0,0,50,Profil stable.
51769.009999999995,2.74,3.32,15,58.0,8.39,62.6,17.0,0,1,33236,Profil stable.
118048.34000000001,4.09,3.43,17,59.0,9.66,61.55,1.0,0,1,2132,Profil stable.
120528.87,2.88,3.48,6,48.0,3.89,64.76,19.0,1,1,22251,Profil stable.
108231.61,2.06,4.57,20,48.0,2.04,78.45,17.0,1,1,38956,Profil stable.
77442.96,1.16,1.89,10,56.0,4.27,81.05,17.0,0,0,19742,Profil stable.
59201.850000000006,3.42,4.25,7,40.0,5.66,55.91,8.0,0,1,26323,Profil stable.
109238.31999999999,1.42,1.67,9,40.0,3.75,66.45,4.0,0,0,39902,Profil stable.
54480.03,4.03,3.39,19,34.0,9.8,83.71,15.0,1,1,41801,Profil stable.
73872.35,3.92,4.36,13,60.0,8.1,97.78,10.0,1,1,27380,Profil stable.
118239.63,2.62,3.1,8,40.0,1.77,64.99,11.0,0,1,9341,Profil stable.
104836.53,4.23,1.51,3,38.0,9.02,73.99,1.0,1,0,24172,Profil stable.
70517.85,4.91,3.03,16,56.0,8.66,71.43,5.0,0,1,30770,Profil stable.
134013.38,4.08,4.59,10,40.0,6.98,86.63,5.0,1,1,17743,Profil stable.
90141.6,2.0,1.59,20,45.0,9.65,54.87,11.0,0,0,21830,Profil stable.
40325.130000000005,3.76,3.99,16,35.0,1.19,82.77,4.0,0,1,29505,Profil stable.
101324.92000000001,4.82,2.14,7,42.0,7.83,84.4,16.0,0,1,12101,Profil stable.
54464.020000000004,4.71,4.91,4,36.0,9.43,77.58,7.0,1,1,49571,Profil stable.
62993.869999999995,4.75,2.04,16,37.0,6.54,97.62,2.0,1,1,39201,Profil stable.
61704.68,1.42,3.25,17,48.0,6.95,58.83,11.0,0,0,25010,Profil stable.
65868.6,4.11,2.42,0,57.0,4.87,99.37,4.0,1,1,29944,Profil stable.
40489.22,1.81,1.61,10,34.0,4.46,57.52,2.0,0,0,11579,Profil stable.
101613.37999999999,3.26,4.26,11,52.0,2.0,91.79,3.0,0,1,48311,Profil stable.
34893.62,4.63,2.01,4,49.0,5.03,69.13,2.0,0,1,18129,Profil stable.
44907.409999999996,1.06,1.07,1,40.0,9.0,90.51,7.0,0,0,47380,Profil stable.
87081.04,3.31,1.99,16,34.0,9.24,67.52,1.0,0,0,1922,Profil stable.
120119.47,4.04,2.89,3,52.0,5.63,54.2,20.0,1,1,10162,Profil stable.
110265.76000000001,1.84,4.38,16,32.0,6.28,78.86,18.0,1,1,15401,Profil stable.
115652.08,3.53,4.72,1,35.0,3.41,97.94,13.0,0,1,28762,Profil stable.
58157.24,2.67,4.6,18,37.0,6.35,79.21,12.0,0,1,5079,Profil stable.
90024.35,4.71,4.46,8,31.0,6.54,90.37,0.0,1,1,33274,Profil stable.
64747.729999999996,2.34,3.6,11,30.0,3.32,54.54,17.0,0,1,14929,Profil stable.
76676.63,2.76,3.38,2,35.0,9.32,55.66,16.0,1,1,10211,Profil stable.
76615.15,3.39,3.99,9,43.0,8.82,73.63,18.0,1,1,22217,Profil stable.
126742.76,3.99,4.2,12,50.0,9.64,86.63,16.0,1,1,23936,Profil stable.
121278.76,4.72,2.2,2,46.0,2.03,70.17,1.0,1,1,19123,Profil stable.
77759.81999999999,4.03,2.74,16,30.0,5.36,73.05,1.0,1,0,12846,Profil stable.
78901.91,3.36,2.69,17,46.0,7.04,99.66,0.0,1,0,3324,Profil stable.
81601.5,1.64,4.92,3,32.0,4.52,66.22,7.0,0,1,12361,Profil stable.
98922.97,2.54,1.13,5,39.0,9.66,60.02,14.0,0,0,38616,Profil stable.
108138.67000000001,1.54,3.73,7,56.0,2.52,71.67,15.0,1,1,33853,Profil stable.
116984.45000000001,3.32,1.81,13,39.0,1.47,63.9,18.0,1,1,1551,Profil stable.
53982.01,3.05,4.95,12,42.0,7.31,69.32,18.0,1,1,10232,Profil stable.
118917.93,4.88,3.04,10,40.0,8.9,90.85,15.0,1,1,5430,Profil stable.
113815.55,3.47,4.73,17,45.0,3.54,75.0,2.0,1,1,10786,Profil stable.
118640.48,3.5,2.84,18,59.0,6.57,55.72,4.0,0,0,6658,Profil stable.
61393.98,1.62,4.59,5,59.0,3.78,52.94,16.0,1,1,27122,Profil stable.
87277.26,2.48,1.88,7,30.0,9.16,83.7,11.0,0,0,42572,Profil stable.
98940.70999999999,1.94,1.51,11,42.0,4.64,98.05,14.0,0,0,20712,Profil stable.
116987.39,2.7,1.25,5,56.0,4.99,59.06,17.0,0,0,19820,Profil stable.
91245.0,1.5,3.46,9,48.0,5.93,60.37,20.0,1,1,16128,Profil stable.
61251.01,1.95,4.92,0,39.0,6.45,82.94,5.0,0,1,34014,Profil stable.
45907.23,1.84,4.69,7,42.0,6.55,92.12,14.0,1,1,27306,Profil stable.
97946.85,1.14,2.49,1,55.0,5.17,96.77,4.0,1,0,41396,Profil stable.
72248.45999999999,2.33,3.68,7,56.0,6.9,97.14,11.0,1,1,33028,Profil stable.
83521.05,1.46,4.77,20,56.0,4.51,90.01,0.0,1,0,15613,Profil stable.
58331.65,1.05,4.34,20,30.0,5.27,52.84,5.0,1,0,37671,Profil stable.
118736.09,3.72,4.26,12,47.0,4.88,57.78,3.0,1,1,47620,Profil stable.
50059.8,3.59,4.05,14,60.0,3.61,81.12,12.0,1,1,9071,Profil stable.
66422.16,2.42,4.1,16,54.0,8.56,98.22,1.0,1,0,25410,Profil stable.
47448.94,4.18,4.17,7,42.0,9.79,60.81,3.0,1,1,35819,Profil stable.
98148.95999999999,4.51,2.57,13,33.0,9.94,64.83,0.0,0,0,4282,Profil stable.
83810.27,2.26,3.69,10,60.0,1.81,92.07,16.0,0,1,12633,Profil stable.
76858.36,2.4,2.76,18,51.0,1.17,99.81,19.0,1,1,3387,Profil stable.
100791.41,3.93,3.38,6,34.0,3.93,55.33,16.0,1,1,29902,Profil stable.
76924.73999999999,3.83,3.61,0,58.0,5.53,95.08,6.0,1,1,28016,Profil stable.
116566.23999999999,1.03,2.01,19,33.0,7.32,72.57,12.0,1,0,41362,Profil stable.
121071.0,3.73,3.23,8,46.0,3.31,93.47,20.0,1,1,36612,Profil stable.
118453.31,3.83,1.87,14,59.0,6.69,82.79,15.0,0,1,884,Profil stable.
106235.75,3.03,1.11,11,55.0,2.67,76.06,6.0,0,0,33139,Profil stable.
121821.97,3.22,1.24,7,44.0,7.12,94.44,11.0,1,0,24866,Profil stable.
120918.95,4.7,2.65,9,38.0,8.27,92.01,4.0,1,1,17441,Profil stable.
62470.33,4.22,4.8,18,36.0,9.14,51.79,10.0,1,1,12295,Profil stable.
107551.15000000001,4.2,2.13,16,31.0,6.74,59.95,9.0,1,0,45788,Profil stable.
90942.45,4.73,2.57,11,52.0,2.98,91.44,8.0,0,1,39466,Profil stable.
95198.45000000001,1.71,1.9,12,59.0,2.19,88.22,16.0,1,0,46508,Profil stable.
99702.23,2.21,4.71,19,37.0,6.26,75.34,5.0,1,0,28332,Profil stable.
47827.0,2.92,4.07,12,37.0,6.74,94.75,9.0,0,1,16542,Profil stable.
55799.62,2.53,1.02,3,33.0,7.58,58.24,7.0,0,0,7361,Profil stable.
83389.71,3.76,3.38,12,30.0,3.39,93.94,15.0,1,1,7325,Profil stable.
94056.75,3.84,1.08,18,51.0,7.72,92.6,20.0,1,1,44687,Profil stable.
98906.59999999999,4.77,4.92,16,48.0,1.82,70.65,6.0,0,1,49993,Profil stable.
106136.79000000001,1.94,4.91,15,36.0,2.19,69.65,4.0,1,1,39755,Profil stable.
92995.95999999999,1.85,3.64,10,42.0,5.89,65.85,7.0,0,0,24603,Profil stable.
63323.5,2.22,2.12,8,44.0,2.8,68.71,15.0,0,0,46935,Profil stable.
130544.76000000001,2.5,1.11,20,43.0,9.15,77.8,18.0,0,0,44724,Profil stable.
81390.07,4.42,2.15,13,41.0,2.94,58.08,9.0,1,1,29698,Profil stable.
58794.86,3.67,2.63,2,34.0,3.33,57.93,13.0,1,1,44276,Profil stable.
87822.05,2.81,4.75,19,60.0,7.49,86.36,9.0,0,1,47650,Profil stable.
101967.35,3.19,2.45,19,59.0,2.1,99.06,15.0,0,1,37533,Profil stable.
131770.37,1.52,4.96,16,58.0,3.61,74.05,19.0,0,1,23213,Profil stable.
109515.78,2.19,2.03,8,38.0,2.73,99.3,19.0,0,1,14965,Profil stable.
49928.8,1.94,1.24,14,37.0,7.56,91.22,14.0,0,0,41827,Profil stable.
56436.59,3.29,3.02,5,53.0,4.21,66.16,5.0,0,1,9543,Profil stable.
74810.3,3.73,1.28,4,34.0,7.59,65.26,14.0,0,1,20199,Profil stable.
104888.62999999999,3.15,4.64,14,32.0,2.94,98.09,6.0,1,1,32570,Profil stable.
56683.47,3.77,4.61,14,42.0,1.87,84.7,3.0,1,1,38787,Profil stable.
54298.100000000006,1.92,1.69,11,39.0,7.23,79.99,5.0,1,0,39127,Profil stable.
76004.32,4.19,5.0,10,31.0,6.83,80.79,10.0,0,1,8558,Profil stable.
84888.07999999999,4.49,2.51,8,44.0,6.66,81.45,10.0,1,1,25074,Profil stable.
70805.44,2.57,1.2,4,43.0,1.48,89.81,16.0,1,1,15468,Profil stable.
74861.17,3.02,2.35,2,52.0,5.69,69.63,6.0,1,0,15751,Profil stable.
67865.19,2.3,2.12,20,59.0,1.83,88.07,9.0,0,0,24192,Profil stable.
67189.45,3.67,4.72,9,52.0,5.4,51.87,13.0,0,1,27983,Profil stable.
120718.68000000001,1.33,1.25,20,32.0,3.12,85.24,1.0,0,0,5171,Profil stable.
92934.58,4.19,3.17,11,36.0,8.69,74.05,9.0,1,1,6483,Profil stable.
92488.90999999999,4.42,1.02,10,49.0,8.31,85.71,5.0,0,0,17041,Profil stable.
121822.14,1.48,4.31,2,46.0,1.01,85.17,5.0,0,1,34576,Profil stable.
84561.76,1.06,2.63,4,41.0,8.28,79.6,14.0,1,0,18328,Profil stable.
114754.79,3.41,1.77,12,57.0,3.43,67.62,11.0,0,1,37368,Profil stable.
47603.38,3.66,1.34,3,42.0,2.32,53.48,0.0,0,0,31687,Profil stable.
90612.07999999999,2.39,3.88,18,43.0,8.04,68.87,18.0,1,1,39055,Profil stable.
99039.35,3.41,2.41,7,49.0,3.05,61.81,9.0,1,1,27856,Profil stable.
99635.72,4.16,1.81,20,31.0,1.36,98.33,9.0,1,1,9855,Profil stable.
87220.36,2.53,1.14,4,45.0,4.78,80.04,7.0,1,0,26306,Profil stable.
88733.72,4.32,2.12,12,53.0,1.32,77.12,5.0,1,1,30126,Profil stable.
69999.33,4.52,3.01,19,35.0,3.7,70.63,19.0,1,1,9679,Profil stable.
115645.18000000001,4.57,2.19,5,49.0,5.74,94.87,17.0,1,1,20103,Profil stable.
